func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glDeleteTransformFeedbacksNV,-1,0,void,N/A,N/A,out,fixed,N/A
glDeleteTransformFeedbacksNV,0,0,GLsizei,n,N/A,in,fixed,??
glDeleteTransformFeedbacksNV,1,1,"const GLuint *",ids,???,???,???,???
glGenTransformFeedbacksNV,-1,0,void,N/A,N/A,out,fixed,N/A
glGenTransformFeedbacksNV,0,0,GLsizei,n,N/A,in,fixed,??
glGenTransformFeedbacksNV,1,1,"GLuint *",ids,???,???,???,???
