func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glDrawBuffersATI,-1,0,void,N/A,N/A,out,fixed,N/A
glDrawBuffersATI,0,0,GLsizei,n,N/A,in,fixed,??
glDrawBuffersATI,1,1,"const GLenum *",bufs,???,???,???,???
