func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glGetVkProcAddrNV,-1,0,GLVULKANPROCNV,N/A,N/A,out,fixed,??
glGetVkProcAddrNV,0,1,"const GLchar *",name,???,???,???,???
