func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glDeleteVertexArrays,-1,0,void,N/A,N/A,out,fixed,N/A
glDeleteVertexArrays,0,0,GLsizei,n,N/A,in,fixed,??
glDeleteVertexArrays,1,1,"const GLuint *",arrays,???,???,???,???
glGenVertexArrays,-1,0,void,N/A,N/A,out,fixed,N/A
glGenVertexArrays,0,0,GLsizei,n,N/A,in,fixed,??
glGenVertexArrays,1,1,"GLuint *",arrays,???,???,???,???
