func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glWindowRectanglesEXT,-1,0,void,N/A,N/A,out,fixed,N/A
glWindowRectanglesEXT,0,0,GLenum,mode,N/A,in,fixed,??
glWindowRectanglesEXT,1,0,GLsizei,count,N/A,in,fixed,??
glWindowRectanglesEXT,2,0,"const GLint",box,???,in,fixed,??
