func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glReadVideoPixelsSUN,-1,0,void,N/A,N/A,out,fixed,N/A
glReadVideoPixelsSUN,0,0,GLint,x,N/A,in,fixed,??
glReadVideoPixelsSUN,1,0,GLint,y,N/A,in,fixed,??
glReadVideoPixelsSUN,2,0,GLsizei,width,N/A,in,fixed,??
glReadVideoPixelsSUN,3,0,GLsizei,height,N/A,in,fixed,??
glReadVideoPixelsSUN,4,0,GLenum,format,N/A,in,fixed,??
glReadVideoPixelsSUN,5,0,GLenum,type,N/A,in,fixed,??
glReadVideoPixelsSUN,6,1,"void *",pixels,???,???,???,???
