func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glPointParameterfvEXT,-1,0,void,N/A,N/A,out,fixed,N/A
glPointParameterfvEXT,0,0,GLenum,pname,N/A,in,fixed,??
glPointParameterfvEXT,1,1,"const GLfloat *",params,???,???,???,???
