func_name,arg_pos,pointer_depth,type,arg_name,array_size,inout,width,notes
glBufferData,-1,0,void,N/A,N/A,out,fixed,N/A
glBufferData,0,0,GLenum,target,N/A,in,fixed,??
glBufferData,1,0,GLsizeiptr,size,N/A,in,fixed,??
glBufferData,2,1,"const void *",data,???,???,???,???
glBufferData,3,0,GLenum,usage,N/A,in,fixed,??
glBufferSubData,-1,0,void,N/A,N/A,out,fixed,N/A
glBufferSubData,0,0,GLenum,target,N/A,in,fixed,??
glBufferSubData,1,0,GLintptr,offset,N/A,in,fixed,??
glBufferSubData,2,0,GLsizeiptr,size,N/A,in,fixed,??
glBufferSubData,3,1,"const void *",data,???,???,???,???
glDeleteBuffers,-1,0,void,N/A,N/A,out,fixed,N/A
glDeleteBuffers,0,0,GLsizei,n,N/A,in,fixed,??
glDeleteBuffers,1,1,"const GLuint *",buffers,???,???,???,???
glDeleteQueries,-1,0,void,N/A,N/A,out,fixed,N/A
glDeleteQueries,0,0,GLsizei,n,N/A,in,fixed,??
glDeleteQueries,1,1,"const GLuint *",ids,???,???,???,???
glGenBuffers,-1,0,void,N/A,N/A,out,fixed,N/A
glGenBuffers,0,0,GLsizei,n,N/A,in,fixed,??
glGenBuffers,1,1,"GLuint *",buffers,???,???,???,???
glGenQueries,-1,0,void,N/A,N/A,out,fixed,N/A
glGenQueries,0,0,GLsizei,n,N/A,in,fixed,??
glGenQueries,1,1,"GLuint *",ids,???,???,???,???
glGetBufferParameteriv,-1,0,void,N/A,N/A,out,fixed,N/A
glGetBufferParameteriv,0,0,GLenum,target,N/A,in,fixed,??
glGetBufferParameteriv,1,0,GLenum,pname,N/A,in,fixed,??
glGetBufferParameteriv,2,1,"GLint *",params,???,???,???,???
glGetBufferPointerv,-1,0,void,N/A,N/A,out,fixed,N/A
glGetBufferPointerv,0,0,GLenum,target,N/A,in,fixed,??
glGetBufferPointerv,1,0,GLenum,pname,N/A,in,fixed,??
glGetBufferPointerv,2,2,"void * *",params,???,???,???,???
glGetBufferSubData,-1,0,void,N/A,N/A,out,fixed,N/A
glGetBufferSubData,0,0,GLenum,target,N/A,in,fixed,??
glGetBufferSubData,1,0,GLintptr,offset,N/A,in,fixed,??
glGetBufferSubData,2,0,GLsizeiptr,size,N/A,in,fixed,??
glGetBufferSubData,3,1,"void *",data,???,???,???,???
glGetQueryObjectiv,-1,0,void,N/A,N/A,out,fixed,N/A
glGetQueryObjectiv,0,0,GLuint,id,N/A,in,fixed,??
glGetQueryObjectiv,1,0,GLenum,pname,N/A,in,fixed,??
glGetQueryObjectiv,2,1,"GLint *",params,???,???,???,???
